"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Prepl",0.0167504153675153,-0.100943127449412,0.326,0.275,1
"Magi2",0.0169947580946375,0.11386361680635,0.925,0.933,1
"Xpa",0.0170368097985595,0.258983269726673,0.259,0.219,1
"Kcnk10",0.0171403599895938,-0.282027331834871,0.265,0.215,1
"Echdc1",0.0171485698208212,0.121079387220158,0.307,0.261,1
"Plch2",0.0171725074438106,0.286094957327174,0.366,0.314,1
"Vamp4",0.0172289412814563,0.21677606436302,0.273,0.232,1
"Pnpt1",0.0173271966033226,0.199556645001327,0.312,0.269,1
"Myh10",0.0173785427469779,-0.11990838811747,0.408,0.352,1
"Atxn2l",0.0174399116461457,0.138971695821982,0.359,0.308,1
"Zfhx2",0.0176400182512204,0.136007167650261,0.352,0.307,1
"Foxk2",0.0177271048145454,0.159085233320561,0.28,0.239,1
"Tbk1",0.0179651562928604,0.268809324290026,0.28,0.237,1
"Zbtb16",0.0183824961937018,0.117816579844332,0.604,0.493,1
"Nbr1",0.0184392685427623,0.127491677731784,0.318,0.274,1
"Supt6",0.0184464917521277,0.144204217884954,0.386,0.333,1
"Jpt1",0.0185110591125232,0.227214619525943,0.25,0.208,1
"Sult4a1",0.018563872279214,0.268764364815729,0.258,0.216,1
"Utp14a",0.0185874353045149,0.151500519098865,0.27,0.228,1
"Dctn4",0.0185972494447771,-0.119377380722568,0.411,0.358,1
"Phf6",0.0186174797703636,0.138275353780317,0.303,0.261,1
"Lrrtm1",0.0188067362352812,0.19502075212493,0.297,0.252,1
"Rnf169",0.01893816304645,-0.578127751074622,0.362,0.401,1
"BC005537",0.0189609466521244,0.315176667854837,0.352,0.306,1
"Mapkap1",0.0190889209216629,0.129094565411373,0.426,0.369,1
"Pkd2",0.0191077972991191,0.147460961642475,0.263,0.221,1
"Galnt17",0.019185137539484,-0.155864858459364,0.786,0.774,1
"Trpc4ap",0.0191887153582581,0.129383152260824,0.332,0.284,1
"Chp1",0.0192484817393448,0.239455576464469,0.266,0.229,1
"Tuba1a",0.0193719911347007,0.145307556967985,0.505,0.444,1
"Rictor",0.0194721042014263,-0.11066063744876,0.355,0.298,1
"Dnm2",0.0198382473731657,0.106076215717924,0.426,0.369,1
"Prkdc",0.0198687779103852,0.247313378143629,0.303,0.26,1
"Synrg",0.0199054029230309,0.222987973352785,0.325,0.284,1
"Srgap3",0.0202965143050582,-0.198563618239551,0.782,0.7,1
"Bbof1",0.0204564131388803,0.274024541314948,0.342,0.302,1
"Thsd7a",0.0204622501378887,0.192029242076996,0.37,0.319,1
"Pcdh20",0.0205879256863531,0.145005972348997,0.27,0.226,1
"Kcnc1",0.0206294165991019,0.12446989425134,0.311,0.262,1
"Ndufa11",0.0206751407007248,0.166689551749854,0.259,0.214,1
"Orc3",0.0207719719802191,0.132247269508634,0.308,0.261,1
"Sugp1",0.020890402786339,0.127246870149084,0.271,0.229,1
"Setd2",0.0210049834805614,0.13115491932416,0.417,0.364,1
"Eif4g2",0.0210347787932077,-0.547017772793921,0.327,0.374,1
"Vdac3",0.02106794885715,0.213155824729104,0.274,0.233,1
"Med12l",0.0211056454085123,0.120507299658989,0.55,0.477,1
"Ndufv2",0.0213687917690759,0.353770675255129,0.31,0.269,1
"Large1",0.0215034696130421,0.133844102494152,0.767,0.721,1
"Gnai1",0.0215166199813725,0.172142484923822,0.351,0.305,1
"Pid1",0.0215741072788349,0.18677083447405,0.437,0.38,1
"Rapgef1",0.0216800863115686,0.125603699537938,0.315,0.275,1
"Srpk1",0.0217490802222203,0.166485529638943,0.3,0.261,1
"Taf1",0.0219285904089774,0.138326007537376,0.322,0.277,1
"Ubn1",0.021979078815966,0.324287570274783,0.269,0.227,1
"Nrip1",0.0221371400852464,0.201653036830755,0.326,0.282,1
"Ddhd1",0.0222746886801729,0.257109575511705,0.366,0.323,1
"Mfsd4a",0.0223362801356081,0.133378046225016,0.389,0.343,1
"Grk3",0.0224976190599763,0.303388942839296,0.303,0.261,1
"Sptbn2",0.0226431229409859,0.151639824066086,0.488,0.432,1
"Stag2",0.0230364374284239,0.120301730606252,0.344,0.301,1
"Add3",0.023583932394439,0.193082554725141,0.452,0.397,1
"Hspe1",0.0236430878101706,0.220549494295455,0.289,0.246,1
"Lrrc8d",0.0237376477869742,0.196543687674904,0.374,0.325,1
"Nkain3",0.0239434956315823,-0.25238808445852,0.697,0.671,1
"Pnn",0.0240006578040477,0.103219926774275,0.435,0.384,1
"Ralyl",0.0240362059898716,-0.185279173191577,0.734,0.707,1
"Eif2s3y",0.0244618340470374,0.377686131670742,0.302,0.263,1
"Ranbp10",0.0250406493766481,0.294672956865799,0.267,0.228,1
"Vps53",0.0251058153180459,0.14853723509241,0.278,0.236,1
"Pygo1",0.0252297031467444,0.1043217617009,0.355,0.304,1
"Ankrd13c",0.0252450218120295,0.30544741205717,0.344,0.299,1
"Armh4",0.0252826619587764,0.402462392799538,0.261,0.223,1
"Adap1",0.0252975900992689,0.201236472248375,0.276,0.241,1
"Rpl4",0.0253285218996683,0.229665011047418,0.262,0.217,1
"Polq",0.0254211761756555,0.280432034068578,0.258,0.216,1
"Mob4",0.0255150983767054,0.133042722247128,0.307,0.265,1
"Adarb2",0.0256425034340568,-0.422666611019098,0.337,0.365,1
"Myrip",0.0258255421420523,-0.113824976575847,0.475,0.391,1
"Cap1",0.0260690238008873,0.30232378110137,0.307,0.266,1
"Smim13",0.0261618790813769,0.238753075204406,0.315,0.275,1
"Clstn1",0.0268930803141984,0.114448812085971,0.544,0.489,1
"Dok6",0.0270387675317848,-0.256891694173383,0.729,0.677,1
"Ywhah",0.027553305495751,-0.267149204527101,0.595,0.612,1
"Rufy2",0.0276695755817356,0.124683119659513,0.442,0.398,1
"Eno2",0.0278153579214132,0.127787287692231,0.401,0.353,1
"5730522E02Rik",0.0278497228200758,-0.228364165949083,0.633,0.608,1
"Asap1",0.0282885174859989,0.174326424417223,0.484,0.425,1
"Usf3",0.0285114103844037,0.178757773430013,0.28,0.242,1
"Micu2",0.0288768877833613,0.147838796594984,0.286,0.241,1
"Dcaf8",0.0289842917959158,0.101338429301992,0.325,0.281,1
"Ipo8",0.0291237315860287,0.150402322480668,0.261,0.224,1
"Chchd6",0.0291354071087361,0.117289045150547,0.336,0.289,1
"Larp4",0.029138185784606,0.174906169744682,0.3,0.262,1
"Nfasc",0.0293526068542677,0.110749097109213,0.644,0.549,1
"Rundc3b",0.0296330806160204,0.190516252720205,0.347,0.307,1
"R3hdm4",0.0297394243657191,0.150739128282578,0.314,0.271,1
"Dipk1a",0.0299598263175882,-0.13823008042784,0.286,0.244,1
"Fstl4",0.0304631739432656,-0.49326547357215,0.314,0.355,1
"Thrap3",0.0308511064378154,0.174292739401614,0.34,0.299,1
"Map6",0.0308824676212199,-0.508677943397762,0.281,0.324,1
"Rasgrf2",0.0308920966195777,0.3217713452219,0.312,0.277,1
"Catspere2",0.0312687924743196,0.105674550223328,0.371,0.324,1
"Sh3glb2",0.0313713129247631,0.118266436716231,0.314,0.275,1
"Pabpn1",0.0316150138994787,0.107462121826456,0.45,0.391,1
"Cntnap5a",0.0320871998038386,-0.437832318822523,0.297,0.335,1
"Eif4b",0.0321622124824017,0.335377159842823,0.25,0.215,1
"Luc7l",0.0324143533728589,0.147512975233157,0.31,0.268,1
"Rnf111",0.0324178797681621,0.21495115205601,0.362,0.322,1
"Psma2",0.0327075360949666,0.13057251606789,0.277,0.235,1
"Epc1",0.0327745187295717,0.170899574928035,0.437,0.394,1
"Itgbl1",0.0328648720637605,0.102284144535081,0.284,0.242,1
"Pfdn5",0.033045482129559,-0.432281792068067,0.252,0.297,1
"Lrp12",0.0331257592975645,0.137313785720851,0.315,0.274,1
"Filip1l",0.0333638589916164,0.220399244070508,0.265,0.227,1
"Syngr1",0.0335180203479461,0.271978520563207,0.28,0.244,1
"Armc8",0.0336076504180808,-0.111665185114658,0.359,0.31,1
"Ncs1",0.0336687008373992,0.170072679530483,0.368,0.324,1
"Brdt",0.0338646057087903,0.150455275900339,0.285,0.247,1
"Prpf6",0.0339331725105485,0.163795717730409,0.263,0.224,1
"Ybx1",0.0341505105648658,-0.360799978937964,0.236,0.286,1
"Mtmr6",0.0343357115674734,0.171569198042624,0.266,0.231,1
"Nefl",0.034658786710887,-0.497840136404018,0.293,0.336,1
"Myo9b",0.0347718759676671,0.249456567672997,0.317,0.273,1
"Arhgef11",0.0348661763742796,0.127226949824256,0.404,0.355,1
"Fnip2",0.0349017544122057,0.389220012463022,0.254,0.218,1
"Suclg1",0.0350390481809926,0.195997286892648,0.336,0.297,1
"Parp6",0.0351474965556558,0.13143535346731,0.304,0.266,1
"Ppp1r9b",0.0353327167867321,0.165743672623695,0.304,0.263,1
"Foxj3",0.0357437606570426,0.107664996211112,0.311,0.268,1
"Rpl14",0.0360997471736976,-0.390121753767215,0.25,0.295,1
"Eif4e",0.0362597328146524,0.157844878522426,0.296,0.258,1
"Prdx2",0.0362968637786485,0.23851718424667,0.258,0.219,1
"Rpl22l1",0.0364167663059443,0.106746263838633,0.349,0.305,1
"Ina",0.0369042999186456,-0.511405861682251,0.244,0.291,1
"Vps35",0.0369772217619498,-0.117762572487657,0.307,0.259,1
"Tacc2",0.0370530093194944,0.301155417258758,0.286,0.252,1
"Esco1",0.0374704585385893,0.114072029955687,0.333,0.294,1
"Atr",0.0377145488648559,-0.109624055238423,0.251,0.211,1
"Ate1",0.0379761047969426,0.256781881092567,0.347,0.313,1
"Atp8a2",0.0384369734537219,0.100329064619897,0.454,0.406,1
"Kcnh7",0.0384487235149956,-0.347409008078417,0.476,0.499,1
"Stk39",0.0386966384535938,0.137367856366884,0.456,0.398,1
"Grid2",0.0389307742114379,0.180313181943439,0.482,0.42,1
"Serf2",0.0395723180378058,0.118798866568485,0.296,0.253,1
"Rpl23a",0.0400171543932887,0.290454110653678,0.293,0.254,1
"Usp3",0.0401264410527901,0.115854598630881,0.323,0.284,1
"Snx2",0.0401975207479552,0.158710236464678,0.28,0.24,1
"Rps26",0.0406899209250489,0.179573744033486,0.359,0.319,1
"Iqsec3",0.04133139833069,-0.121356506228157,0.362,0.312,1
"Ubc",0.0416124314948035,0.192283711190761,0.326,0.286,1
"Zwint",0.0419973553564779,0.148360052655519,0.423,0.376,1
"Zmat4",0.0421394766155981,0.17774057909123,0.263,0.22,1
"G3bp2",0.0421654732595975,-0.115466920135537,0.366,0.313,1
"Ndufa12",0.0426124989952123,-0.493655082695687,0.236,0.279,1
"Mgat5",0.0430149661822165,0.223758508001782,0.411,0.363,1
"Zdhhc20",0.0433119427337711,-0.129954458248342,0.445,0.387,1
"Pde4b",0.0437039353474672,-0.603587664380019,0.538,0.525,1
"Dnajb4",0.0445233912080365,-0.18869510571246,0.271,0.232,1
"Mlxip",0.0447605373716751,0.427502667255565,0.263,0.235,1
"Eef1a2",0.0450390768019814,0.115722829788234,0.299,0.257,1
"Arfgef2",0.0451054311239589,0.113030372926846,0.31,0.268,1
"Dstyk",0.0454864612261603,0.180229625854348,0.303,0.268,1
"Btbd1",0.0459909914098369,0.141639624819364,0.338,0.299,1
"Ireb2",0.0460240654396807,0.144344107317727,0.276,0.24,1
"Acsl3",0.0460715170802422,0.275742884631034,0.271,0.236,1
"Pip5k1c",0.0461102396986338,0.119286765031558,0.285,0.246,1
"Zfp277",0.0462841590742805,0.2428374782052,0.284,0.253,1
"Stk25",0.0466606522165122,-0.58428821594449,0.216,0.259,1
"Phkb",0.0468711220723388,0.193650421743313,0.263,0.226,1
"Micu1",0.0471632659248474,0.13791816607164,0.416,0.374,1
"Bdp1",0.047327015260823,-0.118734708550516,0.366,0.324,1
"Plpp3",0.0474054477279272,0.449255565385452,0.271,0.239,1
"Azin1",0.0474461985201721,0.14937522147343,0.278,0.239,1
"Ankfy1",0.0475286257522001,0.203087823734749,0.299,0.262,1
"Sesn1",0.0475767909904786,-0.344059067339955,0.274,0.32,1
"Tmeff2",0.0479027288631382,-0.464865070538497,0.693,0.654,1
"Dip2a",0.0485011452415911,0.294116046338069,0.292,0.258,1
"Slc38a2",0.0485025329361774,0.185719868041624,0.456,0.41,1
"Cnbp",0.0486077523349273,0.219221471343229,0.251,0.215,1
"C1ql3",0.0487860174238752,-0.416302200821228,0.295,0.326,1
"Ank3",0.0489383127017166,-0.108041146690013,0.917,0.923,1
"Calm2",0.0490919742953798,-0.166642555272364,0.899,0.842,1
"Cwf19l2",0.0497142556813444,0.204476753353897,0.262,0.232,1
"Gpm6a",0.0498462351310295,-0.10654821344928,0.924,0.87,1
"Armh3",0.0504874055976255,0.240591265767707,0.352,0.325,1
"Cacna2d1",0.0509395824225378,-0.354441828413897,0.798,0.765,1
"Pdia6",0.0509412000009918,-0.548079354722853,0.232,0.276,1
"Ccnt1",0.0509580512033822,0.22899656104995,0.282,0.248,1
"Cfl1",0.0511077777034223,0.245704610240084,0.367,0.325,1
"Ggps1",0.0518168600706462,-0.659830576468657,0.228,0.268,1
"Vps54",0.0524353191563554,0.165771032275652,0.344,0.303,1
"AW554918",0.0525390579023568,-0.10633242190489,0.362,0.312,1
"Cdc73",0.0526700723844559,-0.217125239476218,0.368,0.319,1
"Lmbrd1",0.0527650489547456,-0.138679436919157,0.366,0.32,1
"Tmem126a",0.0527652880345107,0.104868262122615,0.362,0.324,1
"Immt",0.0529719376939724,-0.130728929534744,0.286,0.251,1
"Dctn2",0.0540184369982599,0.234479326231645,0.276,0.245,1
"Gmcl1",0.054530493485955,0.156921074332139,0.372,0.324,1
"Pdpk1",0.0545591616197769,0.130030274430626,0.407,0.373,1
"Aplp1",0.0548288934232739,-0.390111730885226,0.558,0.574,1
"Pcdh19",0.0560140995342367,-0.357104799346831,0.211,0.253,1
"Fubp1",0.0560336917470858,-0.113522888550805,0.558,0.479,1
"Ino80",0.0565958611906417,-0.106067541872588,0.404,0.357,1
"Slc22a23",0.0575325246140846,0.251842366048183,0.31,0.28,1
"Pcyt2",0.0575614716686,0.177416197700986,0.325,0.286,1
"Lpgat1",0.0577866795365783,-0.168998752175804,0.389,0.341,1
"Ntsr2",0.0577974665829742,-0.449005328355477,0.217,0.252,1
"Cnot10",0.0579921192544079,0.163783393881721,0.293,0.259,1
"Hk1",0.0581951848524321,0.256303863867925,0.326,0.3,1
"Mast3",0.0583970048337281,-0.356944586585321,0.379,0.419,1
"Kdm2a",0.0589394016823972,-0.140367510552178,0.454,0.398,1
"Ppp1r9a",0.0589613236538751,-0.422112492280628,0.6,0.596,1
"Slc9a1",0.0592260248390225,0.149424171107933,0.286,0.253,1
"Got1",0.0595619776378836,0.103259666870348,0.281,0.244,1
"Olfm1",0.0597839075736597,-0.26183893718314,0.738,0.728,1
"Adgrl3",0.0600957830595852,-0.207458867938473,0.776,0.775,1
"Il16",0.0602032944506814,0.124417322582888,0.345,0.311,1
"Sfmbt1",0.0605368413601324,-0.136786584298103,0.314,0.271,1
"Rapgef4",0.0608445790263574,-0.321763503263804,0.633,0.559,1
"Cox10",0.0609754468286424,-0.100605911151916,0.28,0.242,1
"Psme4",0.0615415954470788,-0.13071901374583,0.625,0.522,1
"Cnrip1",0.0617907465387847,-0.486645743185041,0.37,0.392,1
"Syne1",0.0618820223987346,-0.178381783971536,0.659,0.658,1
"Cnr1",0.0625686867400195,0.540911586466539,0.295,0.26,1
"Rpl37",0.0631575883556415,0.129213405963982,0.503,0.444,1
"Mrps33",0.0639899273392379,0.10894345499044,0.288,0.25,1
"Trps1",0.0640125250251585,0.450418469097149,0.542,0.507,1
"Glmn",0.0644071942836695,0.148145441488672,0.28,0.245,1
"Wdpcp",0.0655923142784566,-0.175460860347792,0.302,0.261,1
"Kif13b",0.0656464154363946,-0.235048172112478,0.327,0.288,1
"Hsbp1",0.0664331526622361,0.141560659706586,0.267,0.231,1
"Lmbr1",0.0665499141337565,-0.121523077777089,0.317,0.277,1
"Pcf11",0.066604805548223,0.120214915478318,0.27,0.237,1
"Pgrmc1",0.0674882912256564,0.110925985473745,0.352,0.312,1
"Rps6ka3",0.0678335550912109,0.146565640310735,0.422,0.38,1
"Rps2",0.0678835652762434,-0.343571463116192,0.392,0.43,1
"Acbd5",0.0679950660077457,0.169790859808089,0.306,0.277,1
"Dhdds",0.0682749887660987,-0.47057285138702,0.273,0.312,1
"H2az1",0.0683123515707638,-0.357115575711997,0.326,0.371,1
"Ssbp2",0.0690264305732829,-0.467357769968175,0.432,0.456,1
"Nexmif",0.0691362006913597,-0.140626912817165,0.469,0.406,1
"Hmgcr",0.0692216172310935,-0.130119404367619,0.338,0.299,1
"Pfdn1",0.0692328972828673,0.116155389490158,0.273,0.241,1
"Ntm",0.0695588356616235,0.171675121313092,0.64,0.585,1
"Map3k4",0.0700080758490981,-0.172528044883468,0.311,0.276,1
"Zfp346",0.0704196703235463,0.170349586878466,0.254,0.223,1
"Dcaf5",0.0705904172397033,-0.124756424130174,0.375,0.331,1
"Cdc42bpb",0.0708437955600192,0.132323207575098,0.3,0.27,1
"Pnmal2",0.0708827189205648,-0.277802994762903,0.256,0.215,1
"St3gal5",0.0709260268812503,0.204376825983674,0.359,0.318,1
"Copg2",0.0711125386026975,-0.130126648891427,0.39,0.347,1
"Ankhd1",0.0715050366318386,-0.1557310336534,0.503,0.44,1
"Atp5md",0.071578532966084,0.149310129487075,0.468,0.42,1
"Fhit",0.0717619451955208,0.254550297405014,0.329,0.295,1
"Arhgap26",0.0719946195515698,-0.619102924848965,0.266,0.291,1
"Zfp871",0.0719979895212094,-0.181380890883603,0.322,0.281,1
"Actr10",0.0721485965692684,-0.437513098597535,0.231,0.271,1
"Dars",0.0722453903315028,-0.180190764084373,0.25,0.216,1
"Ssu72",0.0723531531049383,0.199589680346017,0.251,0.221,1
"Pabpc1",0.072953486129565,-0.163642487293578,0.306,0.267,1
"Itpr1",0.0734107843981026,-0.102521578300305,0.544,0.485,1
"Pak2",0.0739727752270092,0.330025798342455,0.261,0.23,1
"Tnfrsf21",0.074010083567116,-0.266878310032308,0.297,0.342,1
"Paxbp1",0.0743880354314091,0.112339136837905,0.372,0.33,1
"Etl4",0.0744809856534444,-0.178354908471581,0.319,0.355,1
"Dop1b",0.075730403048923,-0.117032384327206,0.393,0.347,1
"Tmem38a",0.0760423842273291,0.179496045604031,0.292,0.261,1
"Morf4l2",0.0761925407175761,-0.149706566232709,0.379,0.334,1
"Syt14",0.0762720622110278,0.224274070515755,0.43,0.397,1
"Nav3",0.0765370286714579,-0.119017394407545,0.861,0.862,1
"Tcerg1",0.0776292543438879,0.210302766622129,0.285,0.257,1
"Tet3",0.0776480242387131,-0.111463064940502,0.385,0.345,1
"Kdm7a",0.0776840876226862,-0.142953359895798,0.468,0.42,1
"Glul",0.0781623074279727,-0.465826069244485,0.281,0.312,1
"Plppr2",0.0791616853714204,0.148520856302839,0.323,0.291,1
"Kcnq3",0.0792445372386019,-0.290895812746261,0.69,0.693,1
"Gucy1b1",0.0809890482475936,0.138781687372075,0.306,0.271,1
"Aagab",0.0830150916262166,0.279547551992701,0.271,0.245,1
"Slc38a1",0.0839004724789343,0.395286563385665,0.285,0.262,1
"Exd2",0.0840380323328211,0.293557500063135,0.255,0.23,1
"Tulp3",0.0840942586381663,0.107111072141722,0.263,0.233,1
"Rab21",0.0847895516713039,0.116583759162042,0.261,0.231,1
"Sun1",0.084967788866716,0.207176611258014,0.277,0.251,1
"Chrna7",0.0850372935703481,-0.101654008241355,0.393,0.346,1
"Atp1b3",0.0858252597061798,-0.122677008288593,0.296,0.264,1
"Txndc15",0.0872003403658857,0.20705395650703,0.263,0.235,1
"Rbbp4",0.0874711769149378,0.2349464678827,0.261,0.234,1
"Frmd4b",0.0876738603486689,-0.354019322910302,0.397,0.433,1
"Akap6",0.0879288233264448,-0.223964049022346,0.735,0.694,1
"Rap1b",0.0879441424136033,-0.124041793543652,0.256,0.224,1
"Add1",0.0884797984683518,-0.282430717208398,0.382,0.42,1
"Ift88",0.0895915244148054,0.191519901438019,0.284,0.259,1
"Ubr2",0.0897039971491575,-0.10168263690697,0.415,0.377,1
"Gsdme",0.0897426180017005,-0.120882780653638,0.426,0.374,1
"Frmd5",0.0898303762941633,-0.415968064854797,0.442,0.46,1
"Kcnc2",0.0899863928913314,-0.100959943803624,0.477,0.522,1
"Usp19",0.0908432963015405,0.125499319464582,0.311,0.281,1
"Psmb1",0.0909561728480577,0.379760733721806,0.28,0.259,1
"Abca3",0.0911492868303115,0.298709123989357,0.281,0.253,1
"Cdh2",0.0911681019858769,-0.247074598042346,0.611,0.581,1
"Rasa2",0.091630353697311,-0.132337746596819,0.33,0.288,1
"Lrrfip2",0.0917119371082727,-0.205734242660193,0.295,0.26,1
"D430041D05Rik",0.0940274740176162,-0.328021699857745,0.508,0.523,1
"Zyg11b",0.0943297222327275,0.159297161617508,0.377,0.343,1
"Qrich1",0.0943711165002789,-0.222340476826632,0.426,0.38,1
"Nin",0.094380081045229,-0.104254349027054,0.508,0.436,1
"Purb",0.0944805040200147,-0.187535894957346,0.408,0.357,1
"Tmem63c",0.0945391283263668,0.10841832146732,0.271,0.245,1
"Zfr2",0.0948495590415678,0.213537735758853,0.265,0.237,1
"Cntnap5c",0.0953306701479791,0.162914678059118,0.486,0.441,1
"Pak7",0.0953872897817185,-0.102745624593483,0.54,0.475,1
"Srr",0.0958329365132613,-0.206840090454628,0.326,0.288,1
"Cep112",0.0965534225939183,-0.210286766968658,0.508,0.431,1
"Eef1b2",0.0970310992298552,0.119359334579253,0.259,0.227,1
"mt-Cytb",0.0972869218604399,-0.518899900137173,0.656,0.622,1
"Wdr17",0.101285713409772,0.138066671795214,0.486,0.431,1
"Vps13c",0.10157387697605,-0.362983144626918,0.596,0.544,1
"Arih2",0.101845884086002,-0.337428431601729,0.303,0.265,1
"Tspoap1",0.101898310598519,-0.127835518081943,0.432,0.369,1
"Gabra2",0.102075833324339,-0.253664034584996,0.72,0.635,1
"Ythdf3",0.102897075804473,-0.149905469414016,0.359,0.322,1
"Tenm2",0.105025133055799,-0.123886849516119,0.859,0.863,1
"Vti1a",0.105110149718772,-0.19417461898501,0.557,0.486,1
"Hmgcll1",0.10559023515172,0.146007620514958,0.322,0.286,1
"Rbm5",0.105887589882003,-0.117479454467695,0.551,0.48,1
"Gria4",0.106025476596148,-0.446102814859536,0.486,0.502,1
"Adss",0.106510438945149,0.198491050246234,0.27,0.242,1
"Fam126a",0.106530995114954,-0.433340353054167,0.228,0.257,1
"Dgkb",0.107661913934449,-0.251537595310838,0.697,0.66,1
"Slc4a3",0.108262036404823,0.211867770185488,0.299,0.277,1
"Arhgap32",0.109362666213574,-0.403504785328819,0.325,0.363,1
"Rps16",0.110367155139989,-0.155111193266347,0.393,0.342,1
"Chd5",0.110577049528619,0.218424405266595,0.28,0.259,1
"Khdrbs2",0.110695573282694,-0.411456708551785,0.423,0.444,1
"Nr6a1",0.112326369113867,0.10256666473641,0.402,0.367,1
"Pcsk7",0.112606943630338,0.11817597642088,0.282,0.258,1
"Gnptab",0.112796117203971,-0.57169873912098,0.24,0.273,1
"Sars",0.112864594330354,0.139410520314334,0.261,0.235,1
"Tcf4",0.112903352188529,-0.106844830001091,0.914,0.923,1
"Tlk2",0.112929533030764,-0.1311916861332,0.345,0.311,1
"Rgs7bp",0.11296584454226,-0.303582957890244,0.686,0.658,1
"Fyco1",0.113237452846171,-0.152244258888267,0.297,0.265,1
"Grm7",0.113902947585357,-0.184106525554852,0.842,0.82,1
"Sgms1",0.114369941556586,-0.191330351574845,0.467,0.41,1
"Mbnl2",0.114996113905024,-0.21928404766826,0.734,0.722,1
"Cacnb2",0.116731134838897,-0.203191614971003,0.793,0.746,1
"Hcn1",0.116773140363699,-0.312151118263154,0.566,0.532,1
"Ccnh",0.116892180157996,-0.149190848579076,0.342,0.309,1
"Pfkp",0.117172719578697,-0.144378295322471,0.383,0.342,1
"5530401A14Rik",0.119686651220068,0.195859129990139,0.254,0.223,1
"Rasgrp1",0.119895120956052,-0.113478944778845,0.544,0.492,1
"Gabrg2",0.12102281272102,-0.105770118402929,0.543,0.472,1
"Rfx7",0.12216946940786,-0.464557561992307,0.443,0.448,1
"Setd3",0.122602307722832,0.279368830765696,0.297,0.273,1
"Arl3",0.122898973265052,-0.510616485205068,0.348,0.375,1
"Tanc1",0.123251291356479,-0.375085949313714,0.577,0.559,1
"Ncor2",0.123551854097341,-0.177335098069864,0.415,0.361,1
"Ogfod1",0.124543265707327,-0.111193438662576,0.293,0.264,1
"Tcf12",0.124672949199753,-0.204499732188381,0.615,0.57,1
"Csnk2a2",0.125571211098977,0.122069718636376,0.329,0.296,1
"Xpr1",0.125580480773551,0.107021578446367,0.383,0.35,1
"Tenm1",0.125789660377964,-0.269210860761333,0.381,0.406,1
"Chchd3",0.126065203441793,-0.155367762855266,0.497,0.44,1
"Slc24a3",0.126344660021746,-0.220266501612541,0.716,0.65,1
"Dmd",0.127280929437309,-0.187317516816768,0.72,0.682,1
"Eef1g",0.127903039551796,0.182318624177454,0.278,0.253,1
"Cnot2",0.128079297134843,-0.158886345754446,0.486,0.43,1
"Hnrnpa3",0.128246180300579,-0.332730611886194,0.407,0.433,1
"Psmd11",0.128542301853512,-0.100365241218,0.364,0.335,1
"Selenot",0.129140914454855,0.161055755122206,0.259,0.234,1
"Hace1",0.131149678413494,-0.122402683717421,0.404,0.367,1
"Prex2",0.131356550484683,0.227314574553062,0.333,0.3,1
"Mdga2",0.133898226602867,-0.109173739323387,0.859,0.846,1
"Rapgefl1",0.134754293260689,-0.598642172388584,0.273,0.302,1
"Vstm2a",0.13526910704943,0.212901205983772,0.259,0.234,1
"Sgsm2",0.135834902604894,-0.254405132880275,0.289,0.258,1
"Smurf2",0.135860929610625,-0.468039340282826,0.291,0.323,1
"Sf1",0.137027637702734,0.106107675669603,0.269,0.245,1
"Ndufa5",0.139629533224036,-0.181377080401994,0.337,0.3,1
"Cox5b",0.140786096675636,-0.123506431457814,0.322,0.284,1
"Ube2d2a",0.141237712775317,-0.208635056873667,0.413,0.368,1
"Traf3ip2",0.14288737785314,0.177692481292202,0.266,0.242,1
"Brd4",0.142920441548082,-0.109232858378235,0.467,0.417,1
"Tubb5",0.143007589630931,-0.268192282094615,0.296,0.256,1
"Oaz1",0.143453675294245,-0.110806435492814,0.423,0.382,1
"Prmt8",0.14481083616635,-0.155367457740836,0.359,0.327,1
"Rbbp7",0.144842130239333,0.223038983404471,0.262,0.238,1
"Adora1",0.145329034676143,-0.519405167194684,0.237,0.267,1
"Ggnbp2",0.146343549843512,-0.176342492759335,0.437,0.388,1
"Dbi",0.146612405072302,-0.209023132874777,0.241,0.275,1
"Rimbp2",0.146672163751106,-0.144746169074693,0.611,0.528,1
"Casc4",0.146757719774923,-0.202562325690731,0.529,0.462,1
"Abhd17b",0.147442883966151,-0.260777329708409,0.357,0.32,1
"Zbtb38",0.148842084549976,-0.249920414649024,0.357,0.324,1
"Zfp182",0.150106125318978,0.165978116147887,0.263,0.24,1
"mt-Nd2",0.151494341320129,-0.47219583554559,0.629,0.593,1
"Fut8",0.151789602087986,-0.176754431401549,0.528,0.462,1
"Rbmx",0.152078745701108,0.107473593838599,0.258,0.235,1
"Dnal1",0.154510605213156,0.205603611592087,0.261,0.239,1
"Ywhaz",0.155541140776893,-0.25788749841379,0.667,0.653,1
"Wnk1",0.156065411324099,-0.136942290767818,0.535,0.463,1
"Mitf",0.156675996331656,-0.124401206550965,0.3,0.329,1
"Dcaf1",0.157082858855264,-0.683402777827177,0.222,0.252,1
"Cry2",0.157477525477349,0.248725947898982,0.278,0.258,1
"Rprml",0.158815635692095,0.201835756641262,0.314,0.296,1
"Ryk",0.159962667338242,-0.200359477238817,0.303,0.273,1
"Lmo4",0.160520178066,-0.104650010710452,0.378,0.337,1
